role_id,role_name,domain_interest,required_skill_id,required_skill_name,skill_category,priority,minimum_level,step_order,prerequisite_skill_id
senior_system_engineer,Senior System Engineer,devops,microservices,Microservices,advanced,medium,advanced,7,kubernetes
senior_system_engineer,Senior System Engineer,devops,docker,Docker,advanced,medium,advanced,8,microservices
senior_system_engineer,Senior System Engineer,devops,linux,Linux,advanced,medium,advanced,9,docker
senior_technical_account_manager_indonesia_,Senior Technical Account Manager（Indonesia）,devops,python,Python,fundamental,high,basic,1,
senior_technical_account_manager_indonesia_,Senior Technical Account Manager（Indonesia）,devops,typescript,TypeScript,core,high,intermediate,2,python
senior_technical_account_manager_indonesia_,Senior Technical Account Manager（Indonesia）,devops,golang,Golang,core,high,intermediate,3,typescript
senior_technical_account_manager_indonesia_,Senior Technical Account Manager（Indonesia）,devops,kubernetes,Kubernetes,advanced,medium,advanced,4,golang
senior_technical_account_manager_indonesia_,Senior Technical Account Manager（Indonesia）,devops,linux,Linux,advanced,medium,advanced,5,kubernetes
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,html,HTML,fundamental,high,basic,1,
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,javascript,JavaScript,fundamental,high,basic,2,html
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,wireframing,Wireframing,fundamental,high,basic,3,javascript
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,css,CSS,fundamental,medium,basic,4,wireframing
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,typescript,TypeScript,core,medium,intermediate,5,css
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,prototyping,Prototyping,core,medium,intermediate,6,typescript
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,ui_ux,UI/UX,core,medium,intermediate,7,prototyping
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,figma,Figma,core,medium,intermediate,8,ui_ux
senior_ui_ux_designer,Senior UI/UX Designer,ui_ux,machine_learning,Machine Learning,core,medium,intermediate,9,figma
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,wireframing,Wireframing,fundamental,high,basic,1,
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,css,CSS,fundamental,high,basic,2,wireframing
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,typescript,TypeScript,core,high,intermediate,3,css
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,ui_ux,UI/UX,core,medium,intermediate,4,typescript
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,prototyping,Prototyping,core,medium,intermediate,5,ui_ux
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,react_js,React.js,core,medium,intermediate,6,prototyping
senior_ui_ux_engineer,Senior UI/UX Engineer,ui_ux,figma,Figma,core,medium,intermediate,7,react_js
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,wireframing,Wireframing,fundamental,high,basic,1,
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,css,CSS,fundamental,high,basic,2,wireframing
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,typescript,TypeScript,core,high,intermediate,3,css
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,ui_ux,UI/UX,core,medium,intermediate,4,typescript
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,prototyping,Prototyping,core,medium,intermediate,5,ui_ux
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,react_js,React.js,core,medium,intermediate,6,prototyping
senior_ui_ux_engineer,Senior UI/UX Engineer,web_development,figma,Figma,core,medium,intermediate,7,react_js
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),cyber_security,excel,Excel,fundamental,high,basic,1,
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),cyber_security,typescript,TypeScript,core,high,intermediate,2,excel
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),cyber_security,cybersecurity,Cybersecurity,advanced,high,advanced,3,typescript
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),devops,excel,Excel,fundamental,high,basic,1,
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),devops,typescript,TypeScript,core,high,intermediate,2,excel
senior_endpoint_security_engineer__trellix_,Senior endpoint security engineer (Trellix),devops,cybersecurity,Cybersecurity,advanced,high,advanced,3,typescript
server_storage___backup_engineer,Server Storage & Backup Engineer,devops,node_js,Node.js,core,high,intermediate,1,
server_storage___backup_engineer,Server Storage & Backup Engineer,devops,linux,Linux,advanced,high,advanced,2,node_js
shopify_e_commerce_manager___developer,Shopify E-Commerce Manager / Developer,ui_ux,html,HTML,fundamental,high,basic,1,
shopify_e_commerce_manager___developer,Shopify E-Commerce Manager / Developer,ui_ux,css,CSS,fundamental,high,basic,2,html
shopify_e_commerce_manager___developer,Shopify E-Commerce Manager / Developer,ui_ux,machine_learning,Machine Learning,core,high,intermediate,3,css
shopify_e_commerce_manager___developer,Shopify E-Commerce Manager / Developer,ui_ux,typescript,TypeScript,core,medium,intermediate,4,machine_learning
sistem_analis,Sistem Analis,data_science,agile_scrum,Agile/Scrum,fundamental,high,basic,1,
sistem_analis,Sistem Analis,data_science,problem_solving,Problem Solving,fundamental,high,basic,2,agile_scrum
sistem_analis,Sistem Analis,data_science,sql,SQL,fundamental,high,basic,3,problem_solving
sistem_analis,Sistem Analis,data_science,rest_api,REST API,core,medium,intermediate,4,sql
sistem_analis,Sistem Analis,data_science,machine_learning,Machine Learning,core,medium,intermediate,5,rest_api
site_application__ot_development,Site Application& OT Development,data_science,sql,SQL,fundamental,high,basic,1,
site_application__ot_development,Site Application& OT Development,data_science,typescript,TypeScript,core,high,intermediate,2,sql
site_application__ot_development,Site Application& OT Development,data_science,cybersecurity,Cybersecurity,advanced,high,advanced,3,typescript
site_reliability_engineer,Site Reliability Engineer,devops,typescript,TypeScript,core,high,intermediate,1,
site_reliability_engineer,Site Reliability Engineer,devops,kubernetes,Kubernetes,advanced,high,advanced,2,typescript
site_reliability_engineer,Site Reliability Engineer,devops,docker,Docker,advanced,high,advanced,3,kubernetes
site_reliability_engineer,Site Reliability Engineer,devops,gcp,GCP,advanced,medium,advanced,4,docker
site_reliability_engineer,Site Reliability Engineer,devops,ci_cd,CI/CD,advanced,medium,advanced,5,gcp
site_reliability_engineer,Site Reliability Engineer,devops,linux,Linux,advanced,medium,advanced,6,ci_cd
site_reliability_engineer,Site Reliability Engineer,devops,aws,AWS,advanced,medium,advanced,7,linux
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,python,Python,fundamental,high,basic,1,
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,agile_scrum,Agile/Scrum,fundamental,high,basic,2,python
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,sql,SQL,fundamental,high,basic,3,agile_scrum
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,git,Git,fundamental,medium,basic,4,sql
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,typescript,TypeScript,core,medium,intermediate,5,git
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,azure,Azure,advanced,medium,advanced,6,typescript
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,kubernetes,Kubernetes,advanced,medium,advanced,7,azure
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,docker,Docker,advanced,medium,advanced,8,kubernetes
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,gcp,GCP,advanced,medium,advanced,9,docker
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,ci_cd,CI/CD,advanced,medium,advanced,10,gcp
site_reliability_engineer_devops,Site Reliability Engineer DevOps,devops,aws,AWS,advanced,medium,advanced,11,ci_cd
software_developer,Software Developer,devops,javascript,JavaScript,fundamental,high,basic,1,
software_developer,Software Developer,devops,sql,SQL,fundamental,high,basic,2,javascript
software_developer,Software Developer,devops,java,Java,fundamental,high,basic,3,sql
software_developer,Software Developer,devops,python,Python,fundamental,medium,basic,4,java
software_developer,Software Developer,devops,agile_scrum,Agile/Scrum,fundamental,medium,basic,5,python
software_developer,Software Developer,devops,git,Git,fundamental,medium,basic,6,agile_scrum
software_developer,Software Developer,devops,typescript,TypeScript,core,medium,intermediate,7,git
software_developer,Software Developer,devops,angular,Angular,core,medium,intermediate,8,typescript
software_developer,Software Developer,devops,spring_boot,Spring Boot,core,medium,intermediate,9,angular
software_developer,Software Developer,devops,node_js,Node.js,core,medium,intermediate,10,spring_boot
software_developer,Software Developer,devops,postgresql,PostgreSQL,core,medium,intermediate,11,node_js
software_developer,Software Developer,devops,rest_api,REST API,core,medium,intermediate,12,postgresql
software_developer,Software Developer,devops,mongodb,MongoDB,core,medium,intermediate,13,rest_api
software_developer,Software Developer,devops,next_js,Next.js,core,medium,intermediate,14,mongodb
software_developer,Software Developer,devops,docker,Docker,advanced,medium,advanced,15,next_js
software_developer,Software Developer,devops,aws,AWS,advanced,medium,advanced,16,docker
software_developer,Software Developer,devops,kubernetes,Kubernetes,advanced,medium,advanced,17,aws
software_developer,Software Developer,devops,microservices,Microservices,advanced,medium,advanced,18,kubernetes
software_developer,Software Developer,devops,ci_cd,CI/CD,advanced,medium,advanced,19,microservices
software_developer,Software Developer,web_development,javascript,JavaScript,fundamental,high,basic,1,
software_developer,Software Developer,web_development,sql,SQL,fundamental,high,basic,2,javascript
software_developer,Software Developer,web_development,html,HTML,fundamental,high,basic,3,sql
software_developer,Software Developer,web_development,java,Java,fundamental,medium,basic,4,html
software_developer,Software Developer,web_development,python,Python,fundamental,medium,basic,5,java
software_developer,Software Developer,web_development,problem_solving,Problem Solving,fundamental,medium,basic,6,python
software_developer,Software Developer,web_development,agile_scrum,Agile/Scrum,fundamental,medium,basic,7,problem_solving
software_developer,Software Developer,web_development,php,PHP,fundamental,medium,basic,8,agile_scrum
software_developer,Software Developer,web_development,git,Git,fundamental,medium,basic,9,php
software_developer,Software Developer,web_development,css,CSS,fundamental,medium,basic,10,git
software_developer,Software Developer,web_development,typescript,TypeScript,core,medium,intermediate,11,css
software_developer,Software Developer,web_development,ui_ux,UI/UX,core,medium,intermediate,12,typescript
software_developer,Software Developer,web_development,tailwind_css,Tailwind CSS,core,medium,intermediate,13,ui_ux
software_developer,Software Developer,web_development,machine_learning,Machine Learning,core,medium,intermediate,14,tailwind_css
software_developer,Software Developer,web_development,angular,Angular,core,medium,intermediate,15,machine_learning
software_developer,Software Developer,web_development,golang,Golang,core,medium,intermediate,16,angular
software_developer,Software Developer,web_development,mysql,MySQL,core,medium,intermediate,17,golang
software_developer,Software Developer,web_development,figma,Figma,core,medium,intermediate,18,mysql
software_developer,Software Developer,web_development,spring_boot,Spring Boot,core,medium,intermediate,19,figma
software_developer,Software Developer,web_development,react_native,React Native,core,medium,intermediate,20,spring_boot
software_developer,Software Developer,web_development,laravel,Laravel,core,medium,intermediate,21,react_native
software_developer,Software Developer,web_development,node_js,Node.js,core,medium,intermediate,22,laravel
software_developer,Software Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,23,node_js
software_developer,Software Developer,web_development,vue_js,Vue.js,core,medium,intermediate,24,postgresql
