question_id,domain_interest,target_role,current_level,blocker_type,question,answer_type,options,purpose,priority
Q_CYBE_0862,cyber_security,soc_analyst,beginner,skill_gap_confusion,Pertanyaan untuk soc_analyst level beginner mengenai blocker skill_gap_confusion pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_862,high
Q_DATA_0863,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_863,high
Q_WEB__0864,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_864,high
Q_AI_M_0865,ai_ml,machine_learning_engineer,advanced,no_foundation,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_865,high
Q_UI_U_0866,ui_ux,ui_ux_designer,beginner,no_portfolio,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_866,high
Q_DATA_0867,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_867,high
Q_CYBE_0868,cyber_security,soc_analyst,beginner,no_foundation,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_868,high
Q_DATA_0869,data_science,data_analyst,basic,skill_gap_confusion,Pertanyaan untuk data_analyst level basic mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_869,high
Q_WEB__0870,web_development,frontend_developer,beginner,no_starting_point,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_870,high
Q_UI_U_0871,ui_ux,ui_ux_designer,advanced,no_portfolio,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_portfolio pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_871,high
Q_CYBE_0872,cyber_security,soc_analyst,intermediate,no_portfolio,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_872,high
Q_AI_M_0873,ai_ml,machine_learning_engineer,beginner,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_873,high
Q_UI_U_0874,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_874,high
Q_UI_U_0875,ui_ux,ui_ux_designer,advanced,no_portfolio,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_875,high
Q_AI_M_0876,ai_ml,machine_learning_engineer,intermediate,no_portfolio,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_876,high
Q_WEB__0877,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_877,high
Q_CYBE_0878,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_878,high
Q_WEB__0879,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_879,high
Q_CYBE_0880,cyber_security,soc_analyst,advanced,no_starting_point,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_starting_point pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_880,high
Q_CYBE_0881,cyber_security,soc_analyst,beginner,no_foundation,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_881,high
Q_AI_M_0882,ai_ml,machine_learning_engineer,intermediate,no_portfolio,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_portfolio pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_882,high
Q_WEB__0883,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_883,high
Q_UI_U_0884,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_884,high
Q_CYBE_0885,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_885,high
Q_AI_M_0886,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_886,high
Q_WEB__0887,web_development,frontend_developer,beginner,no_foundation,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_887,high
Q_AI_M_0888,ai_ml,machine_learning_engineer,intermediate,no_portfolio,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_888,high
Q_AI_M_0889,ai_ml,machine_learning_engineer,intermediate,no_starting_point,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_889,high
Q_WEB__0890,web_development,frontend_developer,beginner,no_foundation,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_foundation pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_890,high
Q_CYBE_0891,cyber_security,soc_analyst,intermediate,no_starting_point,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_891,high
Q_AI_M_0892,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_892,high
Q_AI_M_0893,ai_ml,machine_learning_engineer,advanced,no_portfolio,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_893,high
Q_UI_U_0894,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_894,high
Q_AI_M_0895,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_895,high
Q_DATA_0896,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_896,high
Q_WEB__0897,web_development,frontend_developer,intermediate,no_starting_point,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_starting_point pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_897,high
Q_AI_M_0898,ai_ml,machine_learning_engineer,advanced,no_starting_point,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_898,high
Q_UI_U_0899,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_899,high
Q_WEB__0900,web_development,frontend_developer,intermediate,no_portfolio,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_portfolio pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_900,high
Q_CYBE_0901,cyber_security,soc_analyst,beginner,no_starting_point,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_901,high
Q_WEB__0902,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_902,high
Q_UI_U_0903,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_903,high
Q_DATA_0904,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_904,high
Q_CYBE_0905,cyber_security,soc_analyst,basic,no_starting_point,Pertanyaan untuk soc_analyst level basic mengenai blocker no_starting_point pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_905,high
Q_WEB__0906,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_906,high
Q_DATA_0907,data_science,data_analyst,intermediate,no_portfolio,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_907,high
Q_UI_U_0908,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_908,high
Q_DATA_0909,data_science,data_analyst,basic,no_starting_point,Pertanyaan untuk data_analyst level basic mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_909,high
Q_DATA_0910,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_910,high
Q_DATA_0911,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_911,high
Q_CYBE_0912,cyber_security,soc_analyst,beginner,skill_gap_confusion,Pertanyaan untuk soc_analyst level beginner mengenai blocker skill_gap_confusion pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_912,high
Q_AI_M_0913,ai_ml,machine_learning_engineer,intermediate,no_foundation,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_913,high
Q_WEB__0914,web_development,frontend_developer,beginner,no_starting_point,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_914,high
Q_DATA_0915,data_science,data_analyst,basic,no_starting_point,Pertanyaan untuk data_analyst level basic mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_915,high
Q_WEB__0916,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_916,high
Q_DATA_0917,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_917,high
Q_WEB__0918,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_918,high
Q_DATA_0919,data_science,data_analyst,beginner,no_foundation,Pertanyaan untuk data_analyst level beginner mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_919,high
Q_DATA_0920,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_920,high
Q_CYBE_0921,cyber_security,soc_analyst,advanced,no_starting_point,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_921,high
Q_UI_U_0922,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_922,high
